SMILES,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC2CCCCC2)ccn1,-6.873466658,-6.640375501,494.592,5.9803,2.89291637,0.295334661,97.11,6,2,8,TRUE,CHEMBL4647659,0.434476917,CHEMBL3394107,1,0.196581197,1
COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4)cn3)c2)cc(OC)c1OC,-7.667470436,-7.47646915,487.516,4.7944,2.250149193,0.329017431,115.74,7,3,8,TRUE,CHEMBL4455516,0.574155653,CHEMBL1233747,1,0.117021277,1
Cc1nnc(-c2c(C)csc2NC(=O)CN2C(=O)CCc3ccccc32)[nH]1,-7.075334084,-8.086469231,381.461,3.06794,2.937236651,0.726576491,90.98,5,2,4,TRUE,CHEMBL4648941,0.514720368,50626380,1,0.113207547,1
Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1nnc[nH]1,-7.441915198,-8.260929577,367.434,2.75952,2.934170413,0.741738784,90.98,5,2,4,TRUE,339353,0.517333333,50626381,1,0.170454545,1
Fc1ccc(-c2conc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1,-8.063793122,-11.14328214,416.456,5.1229,2.449830961,0.487060187,63.42,6,1,5,FALSE,CHEMBL4637462,0.618151071,CHEMBL3099965,1,0.091836735,1
c1ccc(-c2noc(CN3CCCCC3)c2-c2ccnc(NC3CCCCC3)n2)cc1,-6.950572931,-9.278757219,417.557,5.5291,2.528889312,0.568791234,67.08,6,1,6,TRUE,51189863,0.563226021,CHEMBL1080582,1,0.155555556,1
CCC(C)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC(OC)OC)ccn1,-6.808363006,-6.967219901,500.596,5.2709,3.570819959,0.197150479,98.5,8,2,12,FALSE,CHEMBL1834328,0.508846226,CHEMBL3394121,1,0.183486239,1
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,-6.44810542,-8.326255008,580.689,7.3545,2.597315043,0.157624984,100.94,7,3,9,TRUE,CHEMBL4640300,0.391140827,CHEMBL4085536,1,0.136363636,1
CNc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,-8.686180726,-11.24362066,445.498,5.1646,2.566676573,0.424320724,75.45,7,2,6,FALSE,CHEMBL4557420,0.62448156,CHEMBL3099972,1,0.275862069,1
CC(C)(C)Oc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.637594599,-6.946122653,445.441,5.9125,2.487907197,0.49243467,86.47,5,2,6,TRUE,CHEMBL191384,0.573259867,CHEMBL1923194,1,0.129032258,1
CC(C)NC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,-8.814636481,-9.134339672,372.473,2.3667,2.605370885,0.859544478,92.15,6,2,4,TRUE,CHEMBL599428,0.581429375,CHEMBL3577874,1,0.3375,1
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,-7.638625336,-8.439330679,432.303,3.2136,2.770169182,0.662646379,90.98,5,2,4,TRUE,CHEMBL3827219,0.61414749,CHEMBL1682013,1,0.170731707,1
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1nnc[nH]1,-7.779779985,-7.894296976,432.303,3.2136,2.989721182,0.662646379,90.98,5,2,4,TRUE,CHEMBL3827219,0.620594424,50626382,1,0.170731707,1
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,-8.757622801,-8.934856362,424.892,3.2614,2.75974156,0.504722673,100.08,5,4,5,TRUE,CHEMBL4632807,0.606759534,CHEMBL3355184,1,0.134615385,1
O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,-6.881654387,-6.96579229,476.584,5.4371,2.595622818,0.35324608,77.63,7,1,6,TRUE,14650,0.491512915,CHEMBL1644642,1,0.188888889,1
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,-6.972685202,-6.075116773,526.408,4.6694,2.262579674,0.353339975,82.44,6,0,5,TRUE,CHEMBL251196,0.520693391,CHEMBL259060,1,0.129032258,1
Clc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1,-7.781537628,-10.55171435,319.795,5.6269,2.019830044,0.513726294,40.71,2,2,3,TRUE,CHEMBL1082236,0.642781876,CHEMBL440566,1,0.179104478,1
Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cn1,-9.056957481,-9.170594796,393.454,4.63294,2.553936271,0.479275035,81.41,7,1,4,TRUE,CHEMBL257188,0.656842645,CHEMBL1761571,1,0.25,1
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4cccc(N)c4)cc3)c2)n1C,-6.388949425,-8.534029221,524.625,6.5882,2.562725099,0.164173793,97.86,7,3,7,TRUE,CHEMBL1809109,0.442586498,CHEMBL4104351,1,0.166666667,1
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,-7.846127762,-8.061672741,432.278,4.1642,2.845117489,0.507390008,83.56,5,2,4,TRUE,CHEMBL3828624,0.657772622,CHEMBL1822133,1,0.162790698,1
Cc1ccc(-c2cccc3cnc(NC4CCC(C(=O)N5CCCC5)CC4)nc23)cn1,-8.420266852,-9.160424994,415.541,4.59332,2.492148674,0.674619149,71.01,5,1,4,TRUE,50721049,0.611968704,CHEMBL1761576,1,0.159574468,1
Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cn1,-9.261084731,-8.706857802,464.533,4.16112,2.727892317,0.414420367,93.88,9,1,5,TRUE,CHEMBL257188,0.558542546,CHEMBL1761563,1,0.219512195,1
COc1ccc(Oc2cc(Nc3ccc(Cl)cc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.725584501,-7.014545324,437.805,5.3972,2.380811197,0.539086305,86.47,5,2,6,TRUE,CHEMBL2391123,0.569303584,CHEMBL1923208,1,0.068965517,1
COc1ccc(Oc2nccc(C(C#N)c3nc4ccccc4s3)n2)cc1,-6.996821069,-8.940631457,374.425,4.54268,2.962048117,0.509951464,80.92,7,0,5,TRUE,CHEMBL215803,0.620273237,CHEMBL3947385,1,0.071428571,1
CNC(=O)c1cc(-n2ncc3cc(Oc4ccccc4Cl)ccc32)cs1,-7.625057674,-8.872660388,383.86,4.8923,2.491167336,0.54536214,56.15,5,1,4,TRUE,14691,0.633738995,CHEMBL4864514,1,0.164835165,1
Clc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,-9.205739393,-8.63692141,319.795,5.6269,1.933144977,0.513726294,40.71,2,2,3,TRUE,CHEMBL557354,0.70769933,50319404,1,0.152777778,1
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1nnc[nH]1,-7.896798353,-8.205239997,432.278,4.1642,3.064669489,0.507390008,83.56,5,2,4,TRUE,CHEMBL3828624,0.653379549,50659436,1,0.162790698,1
CNC(=O)CN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,-8.52692157,-8.045642636,398.898,2.9006,2.955799504,0.614875982,85.94,5,3,5,TRUE,13903,0.62628009,CHEMBL392615,1,0.129032258,1
NC1CCC(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,-8.285885608,-10.73320934,409.513,4.5059,2.683415117,0.574190659,93.68,7,3,5,TRUE,50234934,0.603756086,CHEMBL1946334,1,0.170731707,1
CC(C)N1CCC(NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,-8.065560295,-9.010598564,480.037,5.6965,3.126504116,0.37228716,62.19,6,2,6,TRUE,50234923,0.574229979,CHEMBL4869300,1,0.212121212,1
CC(C)C(=O)NC1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,-9.159543058,-9.006425254,371.485,2.8677,2.600628116,0.843561436,88.91,6,2,5,TRUE,CHEMBL3673435,0.562060331,CHEMBL3577866,1,0.207317073,1
Fc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3F)c2)ccn1,-9.579954242,-11.26822728,374.394,5.909,2.172991785,0.455959597,49.84,4,2,5,TRUE,50230999,0.668584129,CHEMBL203289,1,0.216666667,1
CCNC(=O)N1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,-8.694241526,-7.556393785,398.898,3.8841,2.960038821,0.622011525,85.94,4,3,4,TRUE,51159603,0.606416465,CHEMBL392614,1,0.173469388,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,-9.19994024,-10.61992751,402.498,5.0309,2.330604103,0.604659215,76.14,5,2,6,TRUE,CHEMBL191384,0.609211609,CHEMBL203009,1,0.113636364,1
CC(C)CCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,-7.421912525,-8.608088103,515.621,7.562,2.707732773,0.182579834,100.64,7,3,9,TRUE,CHEMBL3735459,0.527254527,CHEMBL3355994,1,0.150943396,1
Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,-8.651352261,-11.36773314,430.483,5.43132,2.374370744,0.455451254,63.42,6,1,5,FALSE,CHEMBL4557420,0.635340074,CHEMBL3099968,1,0.297619048,1
Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)c2)ccc1N1CCOCC1,-8.622120611,-10.00181993,538.051,6.81982,2.447201144,0.248549457,71.42,6,2,6,FALSE,CHEMBL469509,0.558457602,CHEMBL2376913,1,0.084745763,1
CN(C)c1ccc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)cc1,-9.129849201,-9.005317546,303.369,3.686,2.522218074,0.606626809,60.6,3,2,3,TRUE,CHEMBL406062,0.687518662,CHEMBL3393595,1,0.246376812,1
O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,-10.37736151,-12.04750302,387.443,3.3667,3.001916293,0.560847365,84.83,6,2,4,TRUE,CHEMBL489210,0.629368871,CHEMBL1644619,1,0.095744681,1
O=C(O)c1ccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)cc1,-6.831619203,-10.59194857,363.804,5.3251,2.133425182,0.457909044,78.01,3,3,4,TRUE,50597772,0.64039604,CHEMBL197698,1,0.123595506,1
O=C(O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,-7.796685595,-8.630401073,363.804,5.3251,2.05483072,0.457909044,78.01,3,3,4,TRUE,CHEMBL261660,0.666617495,50319408,1,0.308823529,1
O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,-6.921798862,-8.559254841,414.288,4.0251,2.788380636,0.528425777,83.56,5,2,4,TRUE,CHEMBL3828624,0.638548951,CHEMBL1682016,1,0.152941176,1
Cc1cnc(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)cn1,-8.858986025,-9.733811668,382.427,4.23792,2.318934967,0.536323058,92.69,6,2,5,TRUE,CHEMBL2046466,0.664640817,CHEMBL205402,1,0.182926829,1
O=C(NCCCN1CCOCC1)c1ccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)cc1,-5.925324953,-8.898816007,490.007,4.8746,2.32402758,0.345262773,71.42,6,2,8,TRUE,CHEMBL3828321,0.420117781,CHEMBL2376906,1,0.141414141,1
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1c(F)cccc1Cl,-7.587449687,-8.179048669,435.868,3.4989,2.809052539,0.571018791,97.28,6,3,5,TRUE,1216148,0.601607348,CHEMBL4778645,1,0.158415842,1
COC(Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,-7.01834758,-6.035128903,486.525,4.0189,3.067916801,0.250852846,115.57,8,2,10,FALSE,CHEMBL4792678,0.422570482,CHEMBL3394101,1,0.23853211,1
O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1nnc[nH]1,-6.916455936,-8.563502163,414.288,4.0251,3.013947759,0.528425777,83.56,5,2,4,TRUE,CHEMBL3828624,0.641567142,50626252,1,0.152941176,1
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,-7.341168224,-8.418710002,414.288,4.0251,2.706033955,0.528425777,83.56,5,2,4,TRUE,CHEMBL3828624,0.660632818,CHEMBL1682019,1,0.172839506,1
O=C(Nc1cnn(-c2cccc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,-8.586858826,-9.098364346,410.865,2.8713,2.304681789,0.51928509,100.08,5,4,5,TRUE,1216148,0.627073114,CHEMBL3355183,1,0.131313131,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(N3CCNCC3)cc2)ncc1C(F)(F)F,-8.200085137,-8.154630194,457.456,4.1448,2.544581798,0.515287525,92.51,6,3,6,TRUE,CHEMBL1834318,0.572294825,CHEMBL1923203,1,0.193877551,1
CN(C)CCn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.771641366,-8.595365454,492.971,4.1801,2.47173437,0.341652611,109.11,7,3,8,TRUE,CHEMBL4458206,0.562519392,CHEMBL3352845,1,0.142857143,1
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1nnc[nH]1,-7.427138274,-8.423041597,414.288,4.0251,2.931601078,0.528425777,83.56,5,2,4,TRUE,CHEMBL3828624,0.66656796,50626255,1,0.172839506,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F,-7.460100756,-8.093777986,457.33,5.6338,2.492814714,0.468587106,86.47,5,2,6,TRUE,CHEMBL2048675,0.538645245,CHEMBL1923191,1,0.136842105,1
O=C(NCCO)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,-8.336160679,-9.579676588,406.873,4.1446,2.185509976,0.449248805,79.18,5,3,6,TRUE,CHEMBL4228654,0.601753139,CHEMBL2376922,1,0.247058824,1
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccccc1Cl,-7.99492759,-8.039185712,417.878,3.3598,2.639190814,0.592542042,97.28,6,3,5,TRUE,CHEMBL4550702,0.633292079,CHEMBL4753641,1,0.230769231,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC2CCCO2)ccn1,-7.042551052,-7.135579877,482.537,4.579,3.355937613,0.357547551,106.34,7,2,8,TRUE,CHEMBL4647659,0.458015267,CHEMBL3394108,1,0.191666667,1
O=c1n(C2CCN(CC(F)(F)F)CC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-7.587829412,-6.803967726,552.601,5.0393,2.991708478,0.361364702,77.21,8,1,6,TRUE,50932565,0.505715082,CHEMBL1644645,1,0.12,1
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-8.009578544,-7.758566507,403.36,4.7438,2.283456375,0.620689095,86.47,5,2,6,TRUE,CHEMBL3828350,0.573085557,CHEMBL1923188,1,0.148148148,1
CCNC(=O)NC1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,-9.192715812,-9.375948407,372.473,2.4146,2.610554302,0.748190452,100.94,6,3,5,TRUE,CHEMBL1940976,0.54432583,CHEMBL3577871,1,0.108910891,1
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,-6.907051417,-7.273686532,375.41,0.51158,2.52083014,0.662341076,161.19,7,3,6,TRUE,CHEMBL2386090,0.518157294,CHEMBL377408,1,0.103773585,1
COc1cc(-n2ccc(CNc3ccc(Cl)cc3)cc2=O)ccc1OCC(C)(C)O,-6.432281925,-8.223410823,428.916,4.2613,2.376528978,0.560451649,72.72,6,2,8,TRUE,51452262,0.527062374,222129,1,0.193877551,1
Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)ccc1N1CCOCC1,-9.387294668,-9.616733021,521.596,6.30552,2.450249727,0.274229935,71.42,6,2,6,FALSE,1216168,0.534449453,CHEMBL2376914,1,0.175925926,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.525776195,-9.312248451,446.898,5.12542,2.2331589,0.395444635,100.94,5,3,5,TRUE,CHEMBL4085289,0.577464789,CHEMBL3355146,1,0.100917431,1
CN1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,-8.241101715,-8.195394765,444.948,3.6651,3.042008767,0.559626217,91.29,6,3,5,TRUE,CHEMBL4559169,0.605724299,CHEMBL4754584,1,0.189473684,1
O=C(NCCN1CCN(C2CCC2)CC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,-7.731438946,-9.438087198,529.088,5.3224,2.485158004,0.323780346,65.43,6,2,8,TRUE,CHEMBL2048659,0.53444564,CHEMBL3393598,1,0.165137615,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,-10.01756416,-8.278889165,487.955,3.8446,2.92071481,0.398945127,98.81,10,1,5,TRUE,CHEMBL304172,0.63538961,CHEMBL1761577,1,0.158415842,1
O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,-10.01046147,-11.94168686,380.411,3.9144,2.428869394,0.493399524,88.49,6,2,4,TRUE,CHEMBL565612,0.683652816,CHEMBL1644625,1,0.141176471,1
Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCN(C5CCC5)CC4)c3)c2)c1Cl,-8.157003799,-9.657491532,543.115,5.63082,2.613123415,0.301927899,65.43,6,2,8,TRUE,50721049,0.540242165,CHEMBL2376926,1,0.159292035,1
O=C1NC(=Nc2ccccc2Cl)SC1=C1C(=O)Nc2ccc(F)cc21,-8.57558095,-10.43797382,373.796,3.693,2.999307141,0.748768457,70.56,4,2,1,TRUE,51185472,0.589820789,CHEMBL4470981,1,0.279411765,1
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2ccc(S(N)(=O)=O)cc2)n1,-7.707022899,-9.782554101,450.549,3.18858,2.780101284,0.487611369,133.79,8,3,6,FALSE,CHEMBL401303,0.507699076,CHEMBL363355,1,0.152173913,1
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,-7.229203205,-8.326970017,432.278,4.1642,2.851501489,0.507390008,83.56,5,2,4,TRUE,CHEMBL3828624,0.670371454,CHEMBL1822134,1,0.151162791,1
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1nnc[nH]1,-7.236131998,-8.457126943,432.278,4.1642,3.071053489,0.507390008,83.56,5,2,4,TRUE,CHEMBL3828624,0.668857727,50659437,1,0.151162791,1
N#CC(c1ccnc(NCCc2ccc(S(N)(=O)=O)cc2)n1)c1nc2ccccc2s1,-8.417245389,-10.67627874,450.549,3.04378,3.087844804,0.441683351,134.65,8,2,7,TRUE,50885167,0.587875354,50383522,1,0.696969697,1
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,-7.625382113,-9.620265945,485.588,4.2298,2.364882218,0.345551958,80.65,7,2,9,TRUE,1216168,0.560717039,CHEMBL2376917,1,0.183486239,1
CC(=O)N1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,-9.000052247,-10.72878097,415.497,4.0842,2.253743704,0.655549561,87.22,5,2,5,TRUE,CHEMBL2390958,0.624575378,CHEMBL204757,1,0.093333333,1
COc1ccc(Oc2cc(Nc3ccc(F)cc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.959921234,-7.837469295,421.35,4.8829,2.394583949,0.554141515,86.47,5,2,6,TRUE,CHEMBL3828350,0.567465167,CHEMBL1923207,1,0.117647059,1
CC1(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)COC1,-7.572201007,-7.686165033,431.905,3.7499,2.823726085,0.572689309,97.28,6,3,5,TRUE,CHEMBL3950215,0.640313745,CHEMBL4758113,1,0.12371134,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CCCC2)ccn1,-6.706182907,-6.476355615,466.538,5.5151,2.863245137,0.351760036,97.11,6,2,7,TRUE,CHEMBL4455711,0.51875,CHEMBL3394104,1,0.44,1
CCOc1ccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)cc1OC,-9.495668955,-9.50802027,496.542,6.5678,2.285614774,0.254158815,77.41,6,2,8,TRUE,14673,0.596836003,CHEMBL2376911,1,0.217821782,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CCC2)ccn1,-6.982652013,-8.032006872,452.511,5.125,2.860160204,0.381255034,97.11,6,2,7,TRUE,CHEMBL593375,0.492586491,CHEMBL3394103,1,0.129310345,1
CC1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,-8.013043215,-8.747038469,452.99,5.0065,2.618663479,0.585384515,77.15,4,2,3,TRUE,CHEMBL597754,0.572356652,CHEMBL245733,1,0.307692308,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F,-7.895830364,-7.647560572,417.343,4.4639,2.494125254,0.636334762,95.7,6,2,5,TRUE,CHEMBL326688,0.573293506,CHEMBL1923201,1,0.11827957,1
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(F)cn2)cc1,-8.784775842,-7.985590097,353.353,3.8641,2.115186454,0.702548758,86.47,5,2,6,TRUE,50234940,0.631683694,CHEMBL1923186,1,0.189189189,1
c1ccc(Nc2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,-7.355407478,-8.368756262,285.35,4.9735,1.83850098,0.557452215,40.71,2,2,3,TRUE,CHEMBL1802358,0.688119616,CHEMBL383177,1,0.229508197,1
COc1ccc(Oc2cc(Nc3cc(F)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.964209388,-6.670264158,421.35,4.8829,2.393157629,0.554141515,86.47,5,2,6,TRUE,CHEMBL3828131,0.564179478,CHEMBL1923209,1,0.142857143,1
Fc1ccccc1Nc1nc2cnc(NC3CCCCC3)nc2n1C1CCCC1,-6.870168575,-9.921548757,394.498,5.5687,2.522921809,0.592158462,67.66,6,2,5,TRUE,CHEMBL4446355,0.595988871,CHEMBL1946332,1,0.151162791,1
O=C(Nc1cnn(-c2csc(C(=O)NC3CCOCC3)c2)c1)Nc1ccccc1Cl,-7.6028921,-7.805146205,445.932,4.14,2.608799232,0.549387596,97.28,6,3,5,TRUE,1216168,0.606181348,CHEMBL4762965,1,0.202020202,1
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cn[nH]c3)cc2n1,-9.840961159,-7.995323889,439.483,3.1808,2.815449437,0.429735735,109.67,9,2,5,TRUE,CHEMBL3891139,0.648234201,CHEMBL1761555,1,0.212765957,1
Cc1ccc(-c2ncn(-c3ccc(Nc4ncc5ccc(-c6cn[nH]c6)cc5n4)cc3)n2)cn1,-9.146270535,-7.623633246,445.49,4.71462,2.784841717,0.395168714,110.09,8,2,5,TRUE,CHEMBL3735500,0.597441049,CHEMBL1761561,1,0.134615385,1
Cc1ccc(-c2cccc3cnc(NC4CCC(O)CC4)nc23)cn1,-9.395996218,-9.148138261,334.423,3.71562,2.455807401,0.763778903,70.93,5,2,3,TRUE,CHEMBL256517,0.784226646,CHEMBL1761575,1,0.390625,1
CN1CCN(CCNC(=O)c2cccc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,-8.286009846,-10.1450539,523.468,5.0531,2.461748825,0.355015042,65.43,6,2,7,TRUE,1216168,0.537063068,CHEMBL2376925,1,0.184466019,1
O=C(Nc1cnn(-c2csc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,-8.074811525,-8.279673065,416.894,2.9328,2.650935814,0.513419568,100.08,6,4,5,TRUE,1216158,0.635920599,CHEMBL4783382,1,0.125,1
COc1cc2c(cc1Cl)C(c1ccc(Cl)c(Cl)c1)=NCC2,-7.005903658,-7.90416977,340.637,5.0489,2.331866567,0.749474761,21.59,2,0,2,TRUE,CHEMBL54547,0.645369814,CHEMBL1087421,1,0.114285714,1
O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,-7.117051941,-7.337158026,482.285,5.0439,2.896735841,0.42698513,83.56,5,2,4,TRUE,CHEMBL3901767,0.55237885,CHEMBL1822135,1,0.157894737,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cnn(C)c4)ccn3)cc2)n1,-8.445946019,-10.5658232,398.43,3.76982,2.892696585,0.480936647,99.48,9,1,5,TRUE,CHEMBL1834328,0.598955439,CHEMBL3100084,1,0.111111111,1
O=C(Nc1ccc2[nH]nc(-c3cc4ccccc4s3)c2c1)C1CCOC1,-8.074267295,-8.156913256,363.442,4.4196,2.90902247,0.566141244,67.01,4,2,3,TRUE,CHEMBL1809110,0.606449955,50383511,1,0.177777778,1
O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1nnc[nH]1,-7.258079488,-7.406921572,482.285,5.0439,3.097545597,0.42698513,83.56,5,2,4,TRUE,346055,0.491448365,50659438,1,0.089108911,1
S=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,-7.972642835,-11.56327468,401.539,5.88969,2.455993365,0.418698778,58.53,5,2,4,TRUE,CHEMBL4453072,0.672772149,CHEMBL1784650,1,0.263157895,1
Cc1sc(C(=O)NC2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,-6.354374838,-8.707215342,463.922,4.19742,3.284955376,0.527964113,97.28,6,3,5,TRUE,CHEMBL1957945,0.555304498,CHEMBL4749547,1,0.174757282,1
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccc(F)cc1Cl,-7.926825301,-7.973946827,435.868,3.4989,2.728977867,0.571018791,97.28,6,3,5,TRUE,1216148,0.605087477,CHEMBL4754908,1,0.147058824,1
CCNC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,-9.010681352,-9.246222133,358.446,1.9782,2.588642767,0.871803592,92.15,6,2,4,TRUE,CHEMBL599428,0.590262519,CHEMBL3577873,1,0.325301205,1
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(F)c2c1,-9.900074437,-11.77756688,405.433,3.5058,2.665555152,0.542845109,84.83,6,2,4,TRUE,CHEMBL2386106,0.648171343,CHEMBL1644635,1,0.153846154,1
