SMILES,Title,IC50nM,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh
COC(c1ccccc1)(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)C(F)(F)F,CHEMBL3911940,46,-11.9154337,-8.96138972,647.691,4.937,3.896241961,0.279775466,87.23,5,0,6,TRUE,CHEMBL3911940,1,50312261,0.33652563,1,0.129032258
NC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3931609,46,-12.57410569,-4.957221179,625.563,3.8301,3.58022793,0.386802962,121.01,5,2,5,FALSE,CHEMBL3931609,1,1001119,0.364297185,1,0.121212121
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)c1c[nH]cn1)O2)C(F)(F)F,644929,46.5,-7.748731631,-8.561132865,585.536,3.8245,3.540040992,0.357955223,142.72,7,3,7,TRUE,644929,1,1020520,0.511311828,1,0.165289256
CC(C)(C)COC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CC(=O)NS(=O)(=O)C(F)(F)F)O2,709227,46.6,-6.957436109,-6.644300954,611.592,3.7325,3.421550266,0.450355599,148.18,8,2,7,TRUE,709227,1,1226054,0.576395562,1,0.125
CC(C)C1CC(C(=O)NCC2CN(S(=O)(=O)c3ccc(F)c(Cl)c3)c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3O2)CCO1,644964,46.7,-8.90356905,-7.907898851,680.117,5.8922,4.098464813,0.333664395,123.27,7,2,8,TRUE,644964,1,51390145,0.487844915,1,0.15
CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,351313,47,-9.944483931,-7.586438652,443.613,3.3431,2.260653836,0.627847148,60.93,4,0,8,FALSE,351313,1,219978,0.435678392,1,0.079545455
COCC(=O)N1Cc2cc(S(C)(=O)=O)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,51423111,47,-11.02178161,-6.069453089,554.465,3.0707,3.350103626,0.531259311,113.01,6,2,6,TRUE,51423111,1,51338205,0.479468712,1,0.115789474
CC(C)CN(Cc1ccc(N2CCC3(CC2)COC3)cc1)S(=O)(=O)Cc1ccccc1,351396,47,-9.877105005,-6.377433536,442.625,4.2914,2.994667614,0.611925502,49.85,4,0,8,FALSE,351396,1,220022,0.563883582,1,0.08988764
CC(NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)OC=O)o3)nc2CC2CCC2)c(C(F)(F)F)c1)C(F)(F)F,544156,47,-11.79845877,-9.906803626,640.628,5.9447,4.12666823,0.201692479,124.28,9,1,11,FALSE,544156,1,297788,0.484787346,1,0.169491525
O=C(NCC1CCS(=O)(=O)CC1)C1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,493394,47,-11.47770347,-6.525351229,675.66,5.9155,3.303481273,0.290769521,97.38,5,1,7,FALSE,493394,1,1045600,0.38036225,1,0.117647059
CC(CS(C)(=O)=O)c1ncn(-c2nccc(C34CCC(c5cc(-c6c(F)cccc6F)nnc53)C4(C)C)n2)n1,1037032,47,-4.615854103,-11.10896127,551.623,4.1439,5.362969446,0.351055859,116.41,9,0,6,TRUE,1037032,1,51390144,0.539426989,1,0.174311927
CC(NS(=O)(=O)c1ccc(-c2sc(CC(C)(C)C(=O)O)nc2CC2CCC2)c(C(F)(F)F)c1)C(F)(F)F,51343065,47,-10.48969877,-10.50912185,572.593,6.0539,3.717231657,0.356693403,96.36,5,2,9,TRUE,51343065,1,50499496,0.509302115,1,0.125
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1cnc(O)cn1,766063,47,-11.36511536,-7.080546016,465.504,4.2347,4.892703433,0.606234157,92.1,6,1,5,TRUE,766063,1,297825,0.410442766,1,0.166666667
COc1nc2ccc(C(O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1OC(C)C,668899,47,-10.22056185,-5.471204934,483.008,5.1784,3.197427159,0.523869978,71.89,5,1,6,TRUE,668899,1,219988,0.459085864,1,0.131868132
C=CCOC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,675395,47,-9.702781694,-7.15460149,510.471,6.5914,3.134913032,0.239823728,43.37,3,0,7,FALSE,675395,1,219981,0.432792017,1,0.094117647
O=C(CO)NC1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,675679,47,-12.39784314,-8.892665894,545.448,4.4453,3.791172116,0.415468907,83.47,4,2,6,FALSE,675679,1,51338206,0.471543943,1,0.126436782
CCOC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(C)=O)CC3)C2)cc1)(C(F)(F)F)C(F)(F)F,CHEMBL3920685,47,-12.4230421,-5.507377321,653.617,4.8411,3.747534053,0.32926069,87.23,5,0,6,FALSE,CHEMBL3920685,1,1020521,0.383126827,1,0.139130435
O=C(O)C1CCN(C(=O)N2CCC(c3ccc(C(OCc4ccccc4OC(F)(F)F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3956058,47,-13.19382478,-7.604759511,800.668,7.5525,4.00639061,0.17578184,113.45,6,1,9,FALSE,CHEMBL3956058,1,1045600,0.372080715,1,0.153153153
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3cccc(C4CC4)c3)C2)CC1,CHEMBL3948350,47,-10.388866,-7.678238227,649.625,6.6459,3.739659199,0.339686473,91.75,4,1,7,FALSE,CHEMBL3948350,1,50841885,0.452866521,1,0.123595506
CCNC(=O)CN1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,CHEMBL3916711,47,-9.92679075,-6.913165141,682.605,6.1516,3.793433868,0.205282028,75.71,5,1,10,FALSE,CHEMBL3916711,1,1045616,0.395001922,1,0.188118812
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCNC1,CHEMBL3896132,47,-7.124169951,-6.303401981,597.499,6.3031,3.718131747,0.256665345,55.4,4,1,7,FALSE,CHEMBL3896132,1,51370200,0.463069717,1,0.122222222
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)NC1CCC1)O2)C(F)(F)F,945546,47.3,-6.061638222,-5.501562459,588.58,4.5231,3.308661599,0.408610654,126.07,6,3,7,TRUE,945546,1,51390144,0.530293992,1,0.14159292
CCC(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cn(C(F)F)nc1C)CC(CNC(C)=O)O2,644853,47.4,-5.976829534,-4.748360973,515.539,3.02602,3.754180577,0.552363374,131.86,8,2,8,TRUE,644853,1,1020554,0.541637324,1,0.181818182
CCS(=O)(=O)NC(=O)CC1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,709241,47.5,-5.977198093,-4.062654611,607.629,3.8647,3.347426757,0.482240579,148.18,8,2,7,TRUE,709241,1,1045600,0.400687339,1,0.136363636
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1ccc(-n2ccnc2)nc1,766161,47.8,-11.33924007,-7.546982472,514.58,5.3198,4.722242262,0.34815082,76.8,6,0,6,TRUE,766161,1,1001119,0.394921911,1,0.136363636
CCn1c2ccc(C)cc2c2cc(C(=O)NCc3ccc(S(=O)(=O)CC)cc3)ccc21,CHEMBL4206651,47.8,-9.683467571,-11.32294394,434.561,4.84642,2.160916966,0.471822998,68.17,4,1,6,TRUE,CHEMBL4206651,1,51406351,0.551609105,1,0.164835165
O=C(Cc1ccncc1)NC1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,493302,48,-11.35826919,-7.145598574,744.676,8.0063,3.437983324,0.131507079,85.36,5,1,10,FALSE,493302,1,51338197,0.409304719,1,0.142857143
CCS(=O)(=O)c1ccc(C(NC(=O)CC2CC2)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)nc1,51423083,48,-12.39174314,-8.90506131,567.508,3.7835,3.38851261,0.396366121,125.46,6,3,9,TRUE,51423083,1,1020520,0.48605852,1,0.154545455
CC1CCCCN1C(=O)c1nc(C(=O)NCC(C)(C)c2noc(=O)[nH]2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,596224,48,-8.984962962,-5.499283019,704.477,5.8276,4.23304934,0.263185873,141.42,8,3,7,TRUE,596224,1,51370200,0.414336918,1,0.133928571
CCn1cc(S(=O)(=O)N2CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(C(F)(F)F)n1,644709,48,-4.662070167,-6.619452433,601.526,3.9036,3.6701661,0.460437044,131.86,8,2,7,TRUE,644709,1,1100175,0.460689775,1,0.140186916
CC(=O)Nc1ccc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c2c1,651506,48,-8.98231623,-9.851194625,519.838,5.8597,2.684026654,0.328872367,101.29,5,2,4,TRUE,651506,1,1020509,0.504841778,1,0.150442478
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cc(C#CCOC4CCCCO4)ccc23)cc1,651526,48,-10.89816935,-11.57336706,582.962,6.6569,3.471308701,0.264792499,90.65,6,1,5,TRUE,651526,1,1020703,0.451625181,1,0.2
Cc1ccccc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,675404,48,-6.412232507,-8.381074091,574.558,7.91402,3.036158377,0.212806644,43.37,3,0,7,FALSE,675404,1,1045600,0.424404907,1,0.186813187
COc1ccc(F)cc1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,675441,48,-8.816866076,-8.90667284,608.547,7.7533,3.107470006,0.193923843,52.6,4,0,8,FALSE,675441,1,1045600,0.407439515,1,0.147368421
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(Cl)cccc3Cl)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,675445,48,-10.71697496,-9.167735837,629.421,8.9124,3.143613291,0.193771452,43.37,3,0,7,FALSE,675445,1,51126168,0.421629521,1,0.094117647
O=C1NC(=O)C2(CCN(C(=O)C3CC(c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4)(S(=O)(=O)c4ccc(F)cc4)C3)CC2)N1,675666,48,-6.968537987,-6.420488704,653.548,4.3949,3.825341579,0.282611936,112.65,5,2,5,FALSE,675666,1,297802,0.355745182,1,0.141414141
CCN(C)C(=O)N1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708954,48,-4.043371463,-2.468430507,592.977,5.753,3.34707889,0.380600862,95.74,5,1,5,TRUE,708954,1,51370199,0.39153352,1,0.186915888
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CCC(C)(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,50917449,48,-9.94670015,-0.791446749,597.803,6.0997,3.558956991,0.340012581,116.67,6,2,7,TRUE,50917449,1,1020498,0.205040092,1,0.163793103
COc1ccc(C(C(=O)Nc2ccc([Si](C)(C)C)cc2)N(C)C(=O)c2cc(O)no2)cc1,51111964,48,-10.810882,-4.413379363,453.571,3.386,3.15508789,0.531541712,104.9,6,2,7,FALSE,51111964,1,50312260,0.572150786,1,0.180722892
O=C(Nc1ccnc2[nH]ncc12)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,826767,48,-12.37127802,-6.571941041,658.571,6.6667,4.362233019,0.184326753,104.81,5,2,5,FALSE,826767,1,1001119,0.359674369,1,0.127272727
CC(C)(N)CC(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,826936,48,-8.814627458,-4.773360983,612.583,5.7527,4.277963839,0.321281575,89.26,4,2,6,FALSE,826936,1,297802,0.339478988,1,0.156862745
CC(C)Oc1cccc(Cl)c1C(=O)n1nc(-c2ccc(C(=O)O)cc2)c2ccccc21,51245394,48,-9.187701148,-5.777060963,434.879,5.5306,2.367603438,0.446232858,81.42,5,1,5,TRUE,51245394,1,51338197,0.507819687,1,0.182926829
Cc1cc(-c2nc(-c3ccccc3F)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)ccn1,51346726,48,-9.107530181,-2.616225387,438.506,5.142,3.985059594,0.553348525,79.53,5,0,2,TRUE,51346726,1,51126183,0.308502907,1,0.163043478
CCS(=O)(=O)c1cnc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)nc1,51360027,48,-8.059438824,-11.00875549,547.645,2.99602,3.907629606,0.32814776,158.4,12,1,9,TRUE,51360027,1,972570,0.575872735,1,0.128205128
O=C(O)C1CCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3933290,48,-8.610675857,-4.96036162,752.652,6.9321,3.939218925,0.197886337,104.22,5,1,8,FALSE,CHEMBL3933290,1,1020504,0.318397404,1,0.163793103
CC(=O)N1CCC(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3920720,48,-11.16707223,-6.926279403,626.566,5.2751,3.568927998,0.334892569,74.76,4,0,5,FALSE,CHEMBL3920720,1,51370197,0.421632794,1,0.133333333
N#Cc1ccc(CC(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)cc1,CHEMBL3984126,48,-10.61878252,-7.768241591,740.644,7.65648,3.87905856,0.130056241,87.47,5,0,9,FALSE,CHEMBL3984126,1,51370197,0.406605141,1,0.126213592
CC(=O)NCC1CN(S(=O)(=O)c2cn(C(F)F)nc2C)c2cc(NC(=O)OCC3(C(F)(F)F)CC3)ccc2O1,644820,48.4,-7.102447807,-5.545807241,581.52,3.57002,3.842281023,0.455906498,131.86,8,2,8,TRUE,644820,1,1045614,0.373635461,1,0.153846154
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)Cc1ccc(=O)[nH]n1,766213,48.7,-11.90647387,-8.456939846,479.531,3.7513,4.79930479,0.581487898,91.84,5,1,6,TRUE,766213,1,51338197,0.511639185,1,0.184782609
CC(=O)NCC1CN(S(=O)(=O)c2cc(C#N)ccc2C)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,644690,48.7,-5.795152154,-7.530882395,554.547,3.8485,3.402756232,0.55330072,137.83,7,2,6,TRUE,644690,1,1020534,0.413752914,1,0.163934426
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3cc(F)cc(F)c3)c(F)c2)CC1,351328,49,-10.43014816,-5.310558619,481.54,3.5158,2.534996582,0.633716507,60.93,4,0,6,FALSE,351328,1,51338206,0.500148943,1,0.182926829
Cc1cc(-c2nc(-c3ccccc3F)c3c(n2)C2(C)C=C(C#N)C(=O)C(C)C2CC3)c2ccccc2n1,1156190,49,-9.157785065,,488.566,6.2952,3.97362946,0.331032385,79.53,5,0,2,TRUE,1156190,1,,,1,
CCN(CC(F)(F)F)C(=O)c1nc(C(=O)NC2CC(C(=O)O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,596186,49,-8.596483027,-8.180249256,690.368,6.0465,3.537687481,0.290722124,119.83,6,3,8,FALSE,596186,1,1020520,0.507747807,1,0.13559322
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c(F)c2)CC1,351293,49,-12.03123965,-9.227107147,528.477,4.6855,2.571384529,0.523701446,60.93,4,0,7,FALSE,351293,1,50319906,0.507416683,1,0.102040816
CCS(=O)(=O)c1ccc(C(CC(=O)NC)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,51423089,49,-12.51593989,-6.747450344,540.482,3.6508,3.169218723,0.442885986,112.57,5,3,8,TRUE,51423089,1,1100168,0.421024594,1,0.107526882
O=Cc1cccc2c1c(-c1ccc(C(=O)O)cc1)nn2C(=O)c1c(Cl)cccc1C(F)(F)F,651465,49,-9.970908371,-5.046787078,472.806,5.5747,2.659440031,0.391871229,89.26,5,1,4,FALSE,651465,1,51338187,0.464491765,1,0.1375
Cc1noc(C)c1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCC(O)C2)cc1)(C(F)(F)F)C(F)(F)F,675492,49,-10.86887592,-10.2728738,595.533,6.18124,4.026195555,0.259302665,89.63,6,1,7,FALSE,675492,1,1020520,0.456945472,1,0.11965812
O=S1(=O)C(c2ccccc2)CCC(C(F)(F)F)N1Cc1ccc(N2CCC(n3cnnc3)CC2)cc1F,667086,49,-11.07818023,-5.912044696,537.583,4.8565,4.011429891,0.435207297,71.33,6,0,5,FALSE,667086,1,1001119,0.374977269,1,0.11
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1ccc(O)nc1,766069,49,-11.09388231,-3.824931131,464.516,4.8397,4.755444324,0.584628832,79.21,5,1,5,TRUE,766069,1,1020498,0.402242115,1,0.186915888
COC(=O)C1CC2(CCN1c1ccc(CN3C(C)CCC(c4ccccc4)S3(=O)=O)c(F)c1)OCCO2,667073,49,-11.12999442,-8.434966097,532.634,3.766,4.615719784,0.542272661,85.38,7,0,5,FALSE,667073,1,51338192,0.464750236,1,0.213483146
CN(C)CC(F)(F)CNC(=O)C1CCc2c(C3=CCC(C(=O)O)CC3)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,769630,49,-9.116612116,-3.582746413,657.08,5.505,4.516910043,0.345509889,104.53,6,2,9,TRUE,769630,1,1001119,0.295117896,1,0.19266055
Cc1noc(C)c1C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4cccc(C#N)c4)c(C)c23)CC1,51139222,49,-14.97993391,-5.87177245,496.571,4.63034,2.905008779,0.440216712,117.05,7,1,4,TRUE,51139222,1,1020504,0.396193108,1,0.15
CC(=O)N1CCC(O)(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3926184,49,-11.66437173,-6.680281363,642.565,4.39,3.819954934,0.38604702,94.99,5,1,5,FALSE,CHEMBL3926184,1,51370197,0.435915069,1,0.136363636
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(F)(c4ccccc4)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3948685,49,-12.67441159,-8.064572264,635.655,5.2601,3.802201879,0.283321643,78,4,0,5,TRUE,CHEMBL3948685,1,1020531,0.412111937,1,0.12173913
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3934548,49,-11.79090152,-6.47978249,627.55,5.9076,3.605701177,0.317979265,91.75,4,1,6,FALSE,CHEMBL3934548,1,51370200,0.376938859,1,0.120879121
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(OCC4CCCC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,CHEMBL3952630,49,-13.94931025,-4.01537961,707.709,6.0114,3.848431218,0.260117346,87.23,5,0,7,FALSE,CHEMBL3952630,1,1020498,0.381499312,1,0.186915888
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)Cn1ccnc1,766203,49.2,-11.24759481,-7.651171296,451.521,4.322,4.72280313,0.559961002,63.91,5,0,6,TRUE,766203,1,219978,0.417468983,1,0.177083333
CCC(CC1CN(S(=O)(=O)c2cn(CC)nc2OCCO)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)C(=O)O,680710,49.5,-8.972219862,-6.047967344,622.619,3.6207,4.141820729,0.317811087,169.52,10,3,12,TRUE,680710,1,1020509,0.446474407,1,0.15503876
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccc(C(F)(F)F)cc3)c(F)c2)CC1,351329,50,-8.007773711,-8.822321702,513.557,4.2564,2.490960217,0.542113689,60.93,4,0,6,FALSE,351329,1,993121,0.481009272,1,0.142857143
O=C(NC1(c2ccncc2)CC1)C1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,493395,50,-9.079406228,-6.751429202,646.6,7.175,3.344306018,0.218216077,76.13,4,1,7,FALSE,493395,1,51064004,0.380631513,1,0.135416667
N#Cc1ccc(S(=O)(=O)N(CC(F)(F)F)c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,51085869,50,-5.305733628,-5.117803955,506.346,4.62808,2.801873961,0.600288605,81.4,4,1,5,FALSE,51085869,1,50707388,0.48909163,1,0.120879121
O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1c(F)cccc1F,50415882,50,-8.874846614,-4.81409226,446.45,4.4977,2.213659672,0.641983465,66.48,3,1,4,TRUE,50415882,1,220008,0.506033348,1,0.162790698
CCOc1cc(-c2cc(C(N)=O)ccc2Cl)ccc1N(C)C(=O)c1c(F)cccc1Cl,50388317,50,-11.17405479,-10.95577718,461.32,5.5737,2.368611034,0.521567774,72.63,3,1,6,TRUE,50388317,1,1098834,0.670382678,1,0.212121212
COc1nc2ccc(C(O)(c3ccc(C#N)cc3)c3cncn3C)cc2c(Cl)c1CC(F)(F)F,669259,50,-9.003456197,-8.1447958,486.881,4.89098,3.520599057,0.433955349,83.96,6,1,5,TRUE,669259,1,219988,0.423877881,1,0.102040816
COc1nc2ccc(C(O)(c3ccc(C(F)(F)F)nc3)C3CN(C(C)=O)C3)cc2c(Cl)c1CN1CCC(C(F)(F)F)CC1,669089,50,-7.95728216,-2.858828581,631.017,5.7991,3.771827782,0.347190221,78.79,6,1,6,TRUE,669089,1,1020521,0.312670436,1,0.14516129
Cc1noc(C)c1COC(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)(C(F)(F)F)C(F)(F)F,675466,50,-6.315354063,-9.427117228,579.534,7.21044,3.241851599,0.218625809,69.4,5,0,7,FALSE,675466,1,1045596,0.493709561,1,0.14893617
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CCC(N2CCOCC2)C1,675535,50,-11.3461143,-9.036141686,681.617,7.1945,4.09314831,0.18621136,55.84,5,0,8,FALSE,675535,1,297802,0.467401356,1,0.134615385
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(C=C2CCOCC2)cc1F,667111,50,-10.55733609,-10.32430782,429.557,5.0749,3.852769473,0.681320777,46.61,3,0,4,TRUE,667111,1,50707384,0.578448852,1,0.101010101
Cn1cncc1C(O)(c1ccncc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1,50748340,50,-8.50550601,-7.643975438,461.352,5.6213,3.239389897,0.353048381,63.83,5,1,4,FALSE,50748340,1,50312490,0.436242961,1,0.195121951
Cn1cncc1C(O)(c1ccc(C(F)(F)F)nc1)c1ccc2nc(N3CCC3)c(-c3ccccc3)c(Cl)c2c1,50748436,50,-8.658706067,-8.409321878,549.984,6.1968,3.462811532,0.282791941,67.07,6,1,5,TRUE,50748436,1,50312490,0.414770675,1,0.180851064
COC1(C)CCN(C(=O)C2CCc3c(C4=CCC(C(=O)OC(C)(C)C)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,769683,50,-8.802517854,-7.350654185,690.203,7.0864,4.758961051,0.30119014,90.73,7,0,6,TRUE,769683,1,1020531,0.423966315,1,0.166666667
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(Cl)cc(C#N)c3)cs2)cc1,51099402,50,-9.657490855,-10.79182567,444.965,4.91498,2.575659793,0.584381325,87.03,5,1,6,TRUE,51099402,1,51406349,0.498176082,1,0.180851064
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)ccc3Cl)cs2)cc1,51099348,50,-10.52024001,-10.61268383,444.965,4.91498,2.532541845,0.584381325,87.03,5,1,6,TRUE,51099348,1,51406351,0.533582825,1,0.141414141
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(-c3ccc(CC4CCN(C(=O)C(C)(C)C)CC4)c(C#N)c3)c(C(F)(F)F)c2)cc1,51014069,50,-8.061754994,-12.52274648,653.767,7.04608,2.934579615,0.280601187,107.34,5,1,8,TRUE,51014069,1,1098845,0.421840785,1,0.181034483
CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(C(C#N)(C(F)(F)F)C(F)(F)F)cc2)cc1,51222691,50,-10.00998738,-7.869636853,478.414,4.54738,2.769799932,0.617677971,87.03,4,1,6,TRUE,51222691,1,51338177,0.519136627,1,0.090909091
CCS(=O)(=O)c1ccc(C(NC(=O)CC(C)(C)O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,51222712,50,-12.30923838,-8.070901994,584.535,3.7494,3.300958657,0.332196714,132.8,6,4,9,TRUE,51222712,1,1020509,0.440679293,1,0.101851852
CCS(=O)(=O)c1ccc(C(NC(=O)OC)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,51222714,50,-13.2308323,-9.39594601,542.454,3.8282,3.09830018,0.457635702,121.8,6,3,7,TRUE,51222714,1,219993,0.508992806,1,0.195402299
Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)C(C)C3)c2C)cn1,51251224,50,-14.42248328,-8.01987783,571.526,4.15704,3.751967174,0.446958261,95.73,7,1,6,TRUE,51251224,1,220020,0.489662579,1,0.168224299
CC1(C)C2CCC1(c1ccnc(N3CCN(CCS(C)(=O)=O)CC3)n1)c1nnc(-c3c(F)cccc3F)cc12,1037047,50,-4.183685527,-5.955873357,554.667,3.5817,4.777130957,0.456781354,92.18,8,0,6,TRUE,1037047,1,1020504,0.413590919,1,0.162393162
