SMILES,Title,IC50nM,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CNC5CC5)c4)c(F)c3F)cc2[nH]1,1045604,5.5,-7.38733026,-7.407415562,469.438,5.71192,2.858782074,0.24967726,78.01,3,3,6,TRUE,50082577,0.554700855,1045604,1,0.114583333,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c(F)c3F)cc2[nH]1,1045608,5.5,-7.000437031,-8.234697556,547.53,4.69032,3.043743,0.277694045,103.36,5,2,5,TRUE,1132994,0.534454364,1045608,1,0.161904762,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CO)c4)c(F)c3F)cc2[nH]1,1045602,5.5,-8.917377971,-10.79725824,430.357,4.95222,2.815405242,0.315859579,86.21,3,3,4,TRUE,50082665,0.542763874,1045602,1,0.152173913,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CN5CCCCC5)c4)c(F)c3F)cc2[nH]1,1045601,5.5,-8.049497427,-7.27707448,497.492,6.44582,2.817068762,0.24579221,69.22,3,2,5,TRUE,753571,0.533410756,1045601,1,0.097345133,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccccc4CN4CCCCC4)c(F)c3F)cc2[nH]1,1045600,5.5,-7.671187704,-6.425949476,497.492,6.44582,2.856814078,0.24579221,69.22,3,2,5,TRUE,753571,0.570513993,1045600,1,0.10619469,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4c(F)cccc4CN4CCCC4)cc3)cc2[nH]1,1045616,5.5,-7.368129661,-9.86315925,429.495,5.63842,2.476730806,0.430863888,69.22,3,2,5,TRUE,669291,0.545116097,1045616,1,0.104761905,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4CN4CCC(F)C4)cc3)cc2[nH]1,1045614,5.5,-7.55146253,-9.523681508,429.495,5.44732,2.962788894,0.44279735,69.22,3,2,5,TRUE,668735,0.572961796,1045614,1,0.1,1
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-n4c(C)ccc4C)c(F)c3F)nc2c1,297784,5.6,-7.630952043,-8.958643594,417.362,5.20046,3.030258648,0.355579069,70.91,3,2,3,FALSE,51253462,0.546990137,297784,1,0.2,1
Cc1ccc(CCc2c(C(=O)O)[nH]c(=O)[nH]c2=O)cc1.NCCO,CHEMBL3901542,5.77,-8.124793492,-7.386907577,335.36,-0.20758,2.425771506,0.510274708,149.27,5,5,5,TRUE,51139442,0.574742664,CHEMBL3901542,1,0.115942029,1
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)ccnc1OC,1020387,5.8,-7.203722834,-12.67957213,483.544,4.04112,3.415922471,0.519087725,100.27,8,1,8,TRUE,646385,0.550875322,1020387,1,0.165289256,1
Cc1c(-c2cccc(OC(F)(F)F)c2)cc(F)c(Nc2ncccc2C(=O)O)c1F,CHEMBL2263448,5.998,-9.44433584,-8.721736843,424.325,5.67562,2.597347954,0.516263126,71.45,4,2,5,TRUE,667112,0.584955287,CHEMBL2263448,1,0.155339806,1
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2cccc(OC3CC3)c2)cc1F,CHEMBL2263645,5.998,-9.321845435,-9.653078722,422.431,5.8872,2.592757815,0.496989908,71.45,4,2,7,TRUE,558907,0.573542921,CHEMBL2263645,1,0.093457944,1
CCn1c(CO)nn(-c2ccc(C(=O)Nc3c(F)cccc3Cl)c(OC(C)C(F)(F)F)c2)c1=O,1098794,6,-9.428918984,-12.51303778,502.852,3.9206,3.287478979,0.477202209,98.38,7,2,7,TRUE,651540,0.508423088,1098794,1,0.196261682,1
O=C(O)c1c(O)c(-c2ccc(-c3ccc(O)cc3)cc2)nc2ccccc12,50841896,6,-8.045068093,-8.49451048,357.365,4.6782,2.03344784,0.495231401,90.65,4,3,3,TRUE,CHEMBL3982626,0.576055854,50841896,1,0.191176471,1
O=C(O)c1c(O)c(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,50841924,6,-9.99309565,-6.974768007,375.355,5.237,2.085370622,0.510058967,79.65,4,2,4,TRUE,558811,0.542128231,50841924,1,0.085106383,1
Cc1cc(Nc2ccc(C3CC3)cc2C(=O)O)cnc1-c1ccccc1,220007,6,-9.216324251,-7.931823098,344.414,5.37622,2.163432816,0.652443642,62.22,3,2,5,TRUE,558766,0.573325568,220007,1,0.130434783,1
CCn1c(C(=O)O)nn(-c2ccc(C(=O)Nc3c(F)cccc3Cl)c(OC(C)C(F)(F)F)c2)c1=O,1098827,6,-9.533817463,-12.92403659,516.835,4.1265,3.343821225,0.456341144,115.45,7,2,7,TRUE,578519,0.50863041,1098827,1,0.138211382,1
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020450,6,-9.222665849,-13.6824013,508.472,4.40832,3.354807034,0.498850535,87.38,7,1,6,TRUE,50748344,0.523756804,1020450,1,0.160377358,1
CCCC(C)Oc1cc(-n2nc3ccccn3c2=O)c(F)cc1C(=O)Nc1ccccc1C,1020616,6,-12.03879112,-12.63788544,448.498,4.75242,3.004728235,0.442541541,77.63,6,1,7,TRUE,667131,0.591764949,1020616,1,0.173076923,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)(F)F)C1CCCCC1,1020548,6.05,-11.48738584,-14.02647495,546.565,6.1281,3.359242301,0.377670782,78.15,6,1,6,TRUE,1156159,0.54955595,1020548,1,0.117647059,1
CCn1c(C2CC2)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c1=O,972520,6.05,-10.08710324,-12.84073202,510.463,5.09982,3.386892853,0.44898099,78.15,6,1,7,TRUE,578519,0.511975277,972520,1,0.165289256,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(OC)ncc4F)c(=O)c3cc2F)c1=O,1226080,6.05,-7.45495696,-11.91980633,471.464,2.6555,3.21083072,0.463777883,104.17,9,1,6,TRUE,CHEMBL3924809,0.516843515,1226080,1,0.099009901,1
CCn1c(CO)nn(-c2nc3c(C(C)C)cn(-c4cc(C)ccc4F)c(=O)c3cc2F)c1=O,1226088,6.1,-7.933771859,-13.57811487,455.465,2.95532,3.128884122,0.499377146,94.94,8,1,5,TRUE,596177,0.531280591,1226088,1,0.105263158,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4nc(OC)ccc4F)c(=O)c3cc2F)c1=O,1226085,6.14,-7.091592596,-10.22203828,471.464,2.6555,3.163804417,0.463777883,104.17,9,1,6,TRUE,795460,0.549780455,1226085,1,0.117647059,1
CC(Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,972578,6.17,-10.63338674,-12.84548715,534.869,4.3119,3.503330788,0.459286881,98.38,7,2,6,TRUE,795460,0.517714065,972578,1,0.231578947,1
CCn1nc(-c2cc3c(C(C)C)cn(-c4ccccc4C)c(=O)c3cc2F)nc1C(C)=O,1121386,6.2,-9.559620975,-12.75398306,432.499,5.04262,2.924588141,0.414296377,69.78,6,0,5,TRUE,651472,0.575174637,1121386,1,0.247058824,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)cnc4Cl)c(=O)c3cc2F)c1=O,1226087,6.29,-7.225216121,-10.72780151,471.92,3.46962,3.188607199,0.449605789,94.94,8,1,5,FALSE,CHEMBL3924809,0.517216495,1226087,1,0.147368421,1
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1ncc2ccccn12,51334966,6.3,-10.13798886,-10.50495977,375.407,3.4665,3.204470465,0.596383005,64.22,5,1,3,TRUE,675472,0.611024379,51334966,1,0.113636364,1
CC(Oc1cc(-n2nc(C(=O)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098834,6.5,-9.537660583,-12.82943327,520.798,3.7827,3.449987853,0.478010137,115.45,7,2,6,TRUE,51379174,0.502402196,1098834,1,0.259259259,1
C=C(C)c1cn(-c2cc(OC)ncc2F)c(=O)c2cc(F)c(-n3nc(CO)n(CC)c3=O)cc12,1226074,6.55,-7.081544911,-12.27642655,469.448,2.5652,3.29263469,0.4655924,104.17,9,1,6,TRUE,CHEMBL3924809,0.514076519,1226074,1,0.098039216,1
C=C(C)c1cn(-c2cc(C)cnc2Cl)c(=O)c2cc(F)c(-n3nc(CO)n(CC)c3=O)cc12,1226073,6.58,-7.377807766,-12.20182569,469.904,3.37932,3.273137968,0.452036486,94.94,8,1,5,FALSE,795443,0.561027404,1226073,1,0.130841121,1
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccccc4)c(F)c3F)[nH]c2c1,297765,6.8,-8.396836167,-11.33977113,400.331,5.45992,2.626921075,0.354546367,65.98,2,2,3,TRUE,51253462,0.506293549,297765,1,0.223684211,1
Cc1ccc(F)cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020551,6.85,-10.50652358,-13.39461293,510.585,5.55682,3.278326389,0.471267779,78.15,6,1,6,TRUE,644807,0.528075215,1020551,1,0.194690265,1
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(F)c(-c2ccc(F)cc2)c(F)c1,51338201,6.9,-9.459517415,-8.38757123,405.335,4.127,2.527701363,0.443137064,64.85,5,0,2,FALSE,558647,0.588910134,51338201,1,0.076923077,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)ncc4C)c(=O)c3cc2F)c1=O,1226122,6.93,-4.983656979,-13.03993919,451.502,3.12464,3.125681045,0.50312215,94.94,8,1,5,TRUE,795460,0.540347293,1226122,1,0.12,1
CCCC(C)Oc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098754,7,-9.861221608,-13.43550992,474.508,4.03062,3.619815204,0.513744692,98.38,7,2,8,TRUE,51111947,0.565280888,1098754,1,0.116504854,1
CC(Oc1cc(-n2nc(CO)n(C3CCC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098799,7,-9.512603365,-13.11681785,546.88,4.7648,3.514606785,0.41629433,98.38,7,2,7,TRUE,644781,0.502566225,1098799,1,0.191304348,1
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(C)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,1098838,7,-9.588858385,-13.40560821,530.862,4.3585,3.525900565,0.418203231,115.45,7,2,8,TRUE,651509,0.51213419,1098838,1,0.25,1
Cc1cccc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020580,7,-11.85056285,-13.70660974,514.863,4.24702,3.477693095,0.514486389,87.38,7,1,5,TRUE,667131,0.595058967,1020580,1,0.155963303,1
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(Cl)cc(F)cc1Cl)C(F)(F)F,1020590,7,-10.70811667,-12.46259026,553.271,4.7311,3.59006018,0.462201034,87.38,7,1,5,TRUE,795460,0.538514646,1020590,1,0.161616162,1
Cc1ccccc1-n1ncc2c1CCCC2NC(=O)c1onc2c1CCCC2,51334961,7,-10.08796326,-10.85555302,376.46,3.85492,3.201787351,0.753404112,72.95,5,1,3,TRUE,50415878,0.551712406,51334961,1,0.168539326,1
O=C(O)C1=C(C(=O)Nc2c(F)c(F)c(-c3cccc(OC(F)(F)F)c3)c(F)c2F)CCC1,50251730,7,-6.16674112,-9.260196137,463.305,5.3122,2.863447968,0.46559668,75.63,3,2,5,FALSE,669181,0.534726758,50251730,1,0.076923077,1
O=C(O)c1c(O)c(-c2ccc(Oc3ccccc3)cc2)nc2ccccc12,50841864,7,-9.494799155,-10.09039852,357.365,5.0979,1.959294009,0.531192543,79.65,4,2,4,TRUE,558918,0.53326713,50841864,1,0.088888889,1
O=C(O)c1c(O)c(-c2ccc(-c3ccc(O)cc3)cc2)nc2ccc(F)cc12,50841888,7,-8.652036738,-8.412830882,375.355,4.8173,2.158861099,0.477673224,90.65,4,3,3,TRUE,CHEMBL3924809,0.552752024,50841888,1,0.16,1
Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,50841892,7,-9.248668629,-8.755429589,357.384,5.71452,1.94943765,0.510458686,50.19,2,1,3,TRUE,50529312,0.558572711,50841892,1,0.189873418,1
COc1cccc(-c2ncc(Nc3ccc(C4CC4)cc3C(=O)O)cc2C(F)(F)F)c1,220013,7,-9.91452791,-8.181613705,428.41,6.0952,2.430446101,0.49677923,71.45,4,2,6,TRUE,50388206,0.589027486,220013,1,0.183673469,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)F)C(F)(F)F,1020414,7.25,-10.68272193,-14.1857962,514.426,5.0289,3.450123117,0.468525912,78.15,6,1,6,TRUE,1156159,0.512651265,1020414,1,0.120689655,1
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C3CC3)n(C)c2=O)cc1OC(C)C(F)(F)F,1098668,7.5,-11.28908915,-12.7060913,496.436,4.61692,3.3874808,0.505704492,78.15,6,1,6,TRUE,667131,0.571629637,1098668,1,0.171428571,1
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,1098840,7.5,-9.542243894,-13.02852868,518.37,3.7513,3.423198161,0.460746815,115.45,7,2,7,TRUE,50916521,0.512942779,1098840,1,0.121495327,1
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098753,7.5,-9.458375972,-12.56437284,460.481,3.46962,3.272956424,0.536502803,98.38,7,2,8,TRUE,51379174,0.535241249,1098753,1,0.2625,1
Cc1cc(F)cc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020640,7.5,-10.57082077,-13.32672151,526.462,4.43124,3.58005706,0.497427941,87.38,7,1,5,TRUE,51379174,0.533513574,1020640,1,0.2,1
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)N(C)O,51370200,7.7,-8.862051603,-7.451214409,404.416,5.61662,2.354332274,0.356346293,53.43,3,1,3,TRUE,50529312,0.573492936,51370200,1,0.172413793,1
CCc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c(=O)n1C,972537,7.75,-11.46106669,-12.38119647,484.425,4.30192,3.35741451,0.529565602,78.15,6,1,6,TRUE,667131,0.592956001,972537,1,0.153846154,1
O=C(O)c1cc(Cl)cnc1Nc1c(F)cc(-c2ccccc2)cc1F,CHEMBL2259675,7.998,-8.103953828,-7.90346063,360.747,5.122,2.192224863,0.677346951,62.22,3,2,4,TRUE,558766,0.538083538,CHEMBL2259675,1,0.102272727,1
CCCC(C)Oc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098606,8,-9.977285457,-13.29735522,472.536,5.32964,3.274311588,0.480738534,78.15,6,1,8,TRUE,708932,0.518680729,1098606,1,0.133928571,1
COc1ccccc1-c1c(F)c(F)c(NC(=O)C2=C(C(=O)O)CCC2)c(F)c1F,50251711,8,-6.136500399,-11.12137088,409.335,4.4222,2.680424805,0.566300351,75.63,3,2,5,TRUE,766215,0.545414942,50251711,1,0.115789474,1
O=C(O)c1cc(C2CC2)ccc1Nc1ccc(-c2ccccc2F)nc1,220027,8,-9.489463603,-3.525919185,348.377,5.2069,2.143917223,0.664544492,62.22,3,2,5,TRUE,558766,0.557893513,220027,1,0.094736842,1
Cc1ccc(C=NN(C)c2nc(-c3ccccc3Cl)cs2)c(C(=O)O)c1,CHEMBL3922925,8,-8.650547998,-10.32476361,385.876,4.94042,2.560358678,0.498627379,65.79,5,1,5,FALSE,50082658,0.5615239,CHEMBL3922925,1,0.117021277,1
CN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,CHEMBL3980486,8,-10.06847185,-10.40703974,371.849,4.632,2.458860554,0.524107896,65.79,5,1,5,FALSE,669181,0.535221156,CHEMBL3980486,1,0.139534884,1
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+],CHEMBL300058,8,-8.951897256,-8.859673408,397.356,1.52292,2.505505883,0.49293904,53.02,3,0,3,FALSE,50529312,0.558699512,CHEMBL300058,1,0.178571429,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccncc4C)c(=O)c3cc2F)c1=O,1226124,8.08,-5.431526043,-13.22593052,437.475,2.81622,3.077210519,0.518130423,94.94,8,1,5,TRUE,795460,0.558287987,1226124,1,0.141414141,1
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],1001134,8.45,-9.376699076,-8.833178849,374.366,4.51892,2.376450777,0.529834315,53.02,3,0,3,FALSE,CHEMBL3924809,0.539441677,1001134,1,0.220779221,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cc(F)cc1Cl)C(F)(F)F,1020444,8.5,-10.82228961,-12.73487728,534.844,5.0229,3.475839301,0.466236375,78.15,6,1,5,TRUE,766122,0.576454926,1020444,1,0.137931034,1
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c1=O,1098830,8.5,-9.367462215,-13.01571401,514.407,3.92062,3.455319796,0.462175588,115.45,7,2,7,TRUE,51379174,0.506714818,1098830,1,0.275,1
CCCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,1001112,8.6,-9.830762569,-10.82776482,399.903,5.4122,2.609526961,0.425642055,65.79,5,1,7,FALSE,651570,0.552457731,1001112,1,0.170731707,1
Cc1sc(N(C)N=Cc2ccccc2C(=O)O)nc1-c1ccccc1,1001121,8.8,-9.815414544,-10.5789906,351.431,4.28702,2.463343977,0.550064371,65.79,5,1,5,FALSE,669181,0.592041016,1001121,1,0.117647059,1
CCn1c(CO)nn(-c2cc3c(C4(C)CC4)cn(-c4c(F)cccc4Cl)c(=O)c3cc2F)c1=O,1226047,8.81,-8.584883144,-14.42687727,486.906,3.8334,3.276860497,0.464565392,82.05,7,1,5,TRUE,795460,0.580103093,1226047,1,0.195876289,1
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4cccc(F)c4)c(F)c3F)nc2c1,297828,8.86,-9.279831049,-10.81276915,418.321,5.59902,2.787398235,0.336328389,65.98,2,2,3,TRUE,50529312,0.511743546,297828,1,0.19047619,1
CCn1c(C(=O)O)nn(-c2ccc(C(=O)Nc3c(F)cccc3F)c(OC(C)C(F)(F)F)c2)c1=O,1098829,9,-8.685497065,-12.98330241,500.38,3.6122,3.31319913,0.479279209,115.45,7,2,7,TRUE,645168,0.533809438,1098829,1,0.169642857,1
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc(C)n(C(C)C)c2=O)cc1OC(C)C(F)(F)F,1098586,9,-10.72158672,-12.52408134,480.462,4.95274,3.20331899,0.506583781,78.15,6,1,6,TRUE,795456,0.542586751,1098586,1,0.150537634,1
Cc1cc(F)cc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020581,9,-12.24603437,-13.6937175,532.853,4.38612,3.577263791,0.492713727,87.38,7,1,5,TRUE,667131,0.573273721,1020581,1,0.136363636,1
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020645,9,-8.896030985,-12.87451293,524.471,3.99232,3.528704993,0.49022519,96.61,8,1,6,TRUE,646385,0.525494277,1020645,1,0.2,1
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1N,1020402,9,-9.10802527,-13.80489209,467.545,4.21972,3.290030236,0.506507853,104.17,7,2,7,TRUE,945596,0.506135485,1020402,1,0.182608696,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)ccc(F)c1F)C(F)(F)F,1020449,9,-10.14053528,-12.55768408,534.844,5.0229,3.475224702,0.368152976,78.15,6,1,5,TRUE,795460,0.5273353,1020449,1,0.18,1
COc1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,51338198,9,-7.892620366,-8.229136747,417.371,3.9965,2.554604753,0.443759079,74.08,6,0,3,FALSE,50082579,0.594835572,51338198,1,0.154761905,1
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1noc2c1CCCC2,51334955,9,-10.79616627,-11.27413952,380.423,3.6856,3.107778721,0.752209632,72.95,5,1,3,TRUE,558913,0.583494593,51334955,1,0.11,1
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1onc2c1CCCC2,993082,9,-11.27358255,-11.34911708,380.423,3.6856,3.228208177,0.752209632,72.95,5,1,3,TRUE,50415878,0.556892403,993082,1,0.220930233,1
Cc1cccc(-n2ncc3c2CCCC3NC(=O)c2noc3c2CCCC3)c1,993098,9,-10.77983724,-10.44871261,376.46,3.85492,3.096904424,0.753404112,72.95,5,1,3,TRUE,766085,0.614366516,993098,1,0.193877551,1
Cc1ccc(Nc2cnc(-c3cccc(C(=O)N4CCCC4)c3)c(C)c2)c(C(=O)O)c1,220020,9,-10.88545944,-7.952014769,415.493,5.04324,2.251108074,0.609776779,82.53,4,2,5,TRUE,820627,0.58072264,220020,1,0.211111111,1
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2C(F)(F)F)nc1,220023,9,-10.03826369,-9.820362802,399.372,5.4816,2.425165776,0.594102749,75.11,4,2,5,TRUE,50082585,0.547337963,220023,1,0.137931034,1
CCOc1ccccc1-c1cc(F)c(NC(=O)c2ccsc2C(=O)O)c(F)c1,CHEMBL200856,9,-9.608896664,-9.263392938,403.406,5.0425,2.336058432,0.604465144,75.63,4,2,6,TRUE,50387983,0.628865979,CHEMBL200856,1,0.172413793,1
Cc1cccnc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020549,9.5,-8.723969153,-10.68051633,493.583,4.81272,3.359465259,0.532066757,91.04,7,1,6,TRUE,1156145,0.544626255,1020549,1,0.112068966,1
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)(F)F)C(F)(F)F,1020460,9.5,-10.62126809,-12.98192746,532.416,5.1101,3.362254319,0.463712005,78.15,6,1,5,FALSE,50748310,0.529495128,1020460,1,0.127118644,1
Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccc(F)cc2c1C(=O)O,51126192,9.7,-8.08802503,-10.19248243,392.817,5.76292,2.257422929,0.449859556,63.08,3,1,3,FALSE,CHEMBL3982626,0.552836607,51126192,1,0.256410256,1
CCC(C)c1ccc(-c2nc3ccc(Br)cc3c(C(=O)O)c2C)cc1,CHEMBL3818031,9.7,-8.414093178,-9.908465571,398.3,6.18442,2.595332234,0.570626519,50.19,2,1,4,TRUE,51423082,0.533584038,CHEMBL3818031,1,0.136363636,1
CC(Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,972577,9.75,-9.928502274,-12.34643871,506.815,3.5768,3.383300731,0.498094236,98.38,7,2,6,TRUE,51379171,0.516550117,972577,1,0.206896552,1
C=C(C)c1cn(-c2cccc(F)c2)c(=O)c2ccc(-n3nc(CO)n(CC)c3=O)cc12,1225990,9.89,-8.258069695,-12.56235158,420.444,3.0225,2.86594467,0.538153225,82.05,7,1,5,TRUE,795460,0.560458391,1225990,1,0.134020619,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4)cc3)cc2[nH]1,51390139,10,-8.271907359,-8.477499058,328.371,4.90352,2.061066621,0.561733988,65.98,2,2,3,TRUE,CHEMBL3924809,0.537472714,51390139,1,0.211267606,1
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccc(O)cc4)cc3)cc2[nH]1,51390140,10,-7.918909434,-8.691520562,344.37,4.60912,2.193847577,0.506456699,86.21,3,3,3,TRUE,CHEMBL3924809,0.529362716,51390140,1,0.148648649,1
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCOCC5)cc4)c(F)c3F)cc2[nH]1,51390145,10,-8.81831357,-10.03326561,499.464,5.29212,2.822645609,0.288215403,78.45,4,2,5,TRUE,558788,0.558179671,51390145,1,0.156862745,1
CCn1c(CO)nn(-c2cc(OC(C)C(C)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,1098801,10,-9.779621322,-12.615374,516.879,4.1526,3.473072126,0.438276683,98.38,7,2,8,TRUE,795460,0.50931677,1098801,1,0.214285714,1
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020630,10,-9.215196255,-12.96999306,512.435,4.12282,3.560468572,0.520079325,87.38,7,1,5,TRUE,646385,0.516535433,1020630,1,0.196428571,1
O=C(O)c1c(O)c(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,50841938,10,-9.277361066,-9.052419557,341.366,4.9726,1.899445489,0.551638126,70.42,3,2,3,TRUE,50529312,0.544087723,50841938,1,0.162162162,1
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(-c2ccccc2)c1,219984,10,-10.51918092,-10.7185285,406.485,6.7348,2.173705242,0.372366654,62.22,3,2,6,TRUE,51343050,0.562176166,219984,1,0.168421053,1
Cc1ccc(Nc2cnc(-c3cccc(Cl)c3)c(C)c2)c(C(=O)O)c1,220009,10,-9.426644603,-7.151964389,352.821,5.46064,2.114925742,0.653996406,62.22,3,2,4,TRUE,50082585,0.508608491,220009,1,0.127906977,1
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2F)nc1,220022,10,-9.309159624,-3.529537095,349.365,4.6019,2.265029905,0.70387077,75.11,4,2,5,TRUE,558811,0.553971721,220022,1,0.103092784,1
CCOc1ccccc1-c1cc(F)c(NC(=O)c2cscc2C(=O)O)c(F)c1,CHEMBL383165,10,-10.22053553,-10.3083322,403.406,5.0425,2.44043003,0.604465144,75.63,4,2,6,TRUE,795466,0.593200605,CHEMBL383165,1,0.204819277,1
O=C(O)c1cscc1C(=O)Nc1c(F)cc(-c2ccccc2OC(F)(F)F)cc1F,CHEMBL199347,10,-4.896777408,-10.21618989,443.349,5.5424,2.621720562,0.507859578,75.63,4,2,5,TRUE,50382180,0.581545758,CHEMBL199347,1,0.195652174,1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCC(OC)C4)c(=O)c3cc2F)c1=O,1226108,10.1,-10.85877915,-12.23507995,444.507,2.8636,3.820317396,0.631374686,91.28,8,1,6,TRUE,50252834,0.528444004,1226108,1,0.13592233,1
